code,name,market,market_cap_krw,market_cap_100m
011760,현대코퍼레이션,코스피,338000000000,3380
011780,금호석유화학,코스피,3024900000000,30249
011785,금호석유화학우,코스피,173500000000,1735
011790,SKC,코스피,3722500000000,37225
0117L0,KODEX 26-12 금융채(AA-이상)액티브,코스피,1998900000000,19989
0117V0,TIGER 코리아AI전력기기TOP3플러스,코스피,548600000000,5486
011810,STX,코스피,109500000000,1095
0118S0,SOL 미국넥스트테크TOP10액티브,코스피,48400000000,484
0118Z0,ACE 미국AI테크핵심산업액티브,코스피,119500000000,1195
011930,신성이엔지,코스피,464200000000,4642
0119H0,KODEX 28-12 회사채(AA-이상)액티브,코스피,163500000000,1635
012030,DB,코스피,351200000000,3512
0120G0,삼양바이오팜,코스피,670700000000,6707
0120J0,BNK 카카오그룹포커스,코스피,11100000000,111
0120X0,유진 챔피언중단기크레딧 X클래스,코스피,10600000000,106
012160,영흥,코스피,59900000000,599
012170,아센디오,코스피,25800000000,258
012200,계양전기,코스피,194100000000,1941
012205,계양전기우,코스피,6600000000,66
012280,영화금속,코스피,52900000000,529
0122W0,RISE 26-11 회사채(AA-이상)액티브,코스피,399600000000,3996
012320,경동인베스트,코스피,209500000000,2095
012330,현대모비스,코스피,36247700000000,362477
0123G0,TIGER 미국AI전력SMR,코스피,194400000000,1944
0123S0,HANARO 26-12 은행채(AA+이상)액티브,코스피,62000000000,620
012450,한화에어로스페이스,코스피,75952900000000,759529
012510,더존비즈온,코스피,3621600000000,36216
012610,경인양행,코스피,169800000000,1698
012630,HDC,코스피,1502500000000,15025
012690,모나리자,코스피,77700000000,777
0126Z0,삼성에피스홀딩스,코스피,12839700000000,128397
012750,에스원,코스피,3214700000000,32147
0127M0,ACE 미국대형가치주액티브,코스피,127000000000,1270
0127P0,ACE 미국대형성장주액티브,코스피,619200000000,6192
0127R0,RISE 미국AI클라우드인프라,코스피,11900000000,119
0127T0,KIWOOM 미국S&P500&배당다우존스비중전환,코스피,12600000000,126
0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,코스피,13100000000,131
012800,대창,코스피,122400000000,1224
0128D0,PLUS 차이나항셍테크위클리타겟커버드콜,코스피,5600000000,56
013000,세우글로벌,코스피,32200000000,322
0131A0,SOL 차이나소비트렌드,코스피,8600000000,86
0131V0,1Q 미국우주항공테크,코스피,576500000000,5765
0131W0,1Q 단기특수은행채액티브,코스피,108500000000,1085
0132D0,KoAct 글로벌K컬처밸류체인액티브,코스피,7600000000,76
0132H0,KODEX 미국원자력SMR,코스피,87500000000,875
0132K0,PLUS 테슬라위클리커버드콜채권혼합,코스피,101600000000,1016
013360,일성건설,코스피,96800000000,968
0133E0,TIGER 차이나증권,코스피,13300000000,133
013520,화승코퍼레이션,코스피,149900000000,1499
013570,디와이,코스피,129900000000,1299
013580,계룡건설,코스피,224600000000,2246
0135Y0,ITF 중기종합채권(AA-이상)액티브,코스피,108000000000,1080
013700,까뮤이앤씨,코스피,75100000000,751
0137V0,KIWOOM 미국S&P500모멘텀,코스피,33800000000,338
0137W0,KIWOOM 미국S&P500&GOLD,코스피,25600000000,256
013870,지엠비코리아,코스피,99600000000,996
013890,지누스,코스피,268800000000,2688
0138D0,RISE 동학개미,코스피,11800000000,118
0138T0,RISE 미국S&P500데일리고정커버드콜,코스피,29500000000,295
0138Y0,PLUS 금채권혼합,코스피,163900000000,1639
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,코스피,1174700000000,11747
0139P0,ACE 고배당주,코스피,61200000000,612
014130,한익스프레스,코스피,31800000000,318
014160,대영포장,코스피,112000000000,1120
0141S0,SOL 조선기자재,코스피,34500000000,345
0141T0,SOL 중기종합채권(AA-이상)액티브,코스피,32000000000,320
014280,금강공업,코스피,147500000000,1475
014285,금강공업우,코스피,4000000000,40
0142D0,TIGER 미국AI데이터센터TOP4Plus,코스피,68700000000,687
014440,영보화학,코스피,93700000000,937
0144L0,KODEX 미국성장커버드콜액티브,코스피,322900000000,3229
0144M0,KODEX 미국드론UAM TOP10,코스피,33000000000,330
014530,극동유화,코스피,134400000000,1344
014580,태경비케이,코스피,124400000000,1244
014680,한솔케미칼,코스피,3257600000000,32576
014710,사조씨푸드,코스피,127100000000,1271
014790,HL D&I,코스피,121000000000,1210
014820,동원시스템즈,코스피,716100000000,7161
014825,동원시스템즈우,코스피,4300000000,43
014830,유니드,코스피,567800000000,5678
0148J0,TIGER 코리아휴머노이드로봇산업,코스피,587800000000,5878
014910,성문전자,코스피,38700000000,387
014915,성문전자우,코스피,2600000000,26
014990,인디에프,코스피,59200000000,592
015020,이스타코,코스피,19900000000,199
0150K0,KoAct 수소전력ESS인프라액티브,코스피,43700000000,437
0151P0,RISE 코리아전략산업액티브,코스피,103600000000,1036
0151S0,KODEX 미국AI반도체TOP3플러스,코스피,127400000000,1274
015230,대창단조,코스피,178900000000,1789
015260,에이엔피,코스피,32500000000,325
0152E0,SOL 배당성향탑픽액티브,코스피,49800000000,498
015360,INVENI,코스피,433800000000,4338
0153K0,KODEX 주주환원고배당주,코스피,262500000000,2625
0153P0,ACE 리츠부동산인프라액티브,코스피,18300000000,183
0153X0,PLUS 미국고배당주액티브,코스피,25700000000,257
0154F0,WON 초대형IB&금융지주,코스피,78700000000,787
0154H0,KoAct 차이나바이오헬스케어액티브,코스피,8500000000,85
015590,DKME,코스피,122000000000,1220
0155M0,ACE 미국SMR원자력TOP10,코스피,33600000000,336
0155N0,HANARO K휴머노이드테마TOP10,코스피,26600000000,266
015760,한국전력,코스피,30236500000000,302365
015860,일진홀딩스,코스피,362200000000,3622
015890,태경산업,코스피,139100000000,1391
016090,대현,코스피,72900000000,729
0162L0,KODEX 차이나AI반도체TOP10,코스피,29100000000,291
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브,코스피,139000000000,1390
0162Y0,TIME 코스닥액티브,코스피,459000000000,4590
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,코스피,457700000000,4577
016360,삼성증권,코스피,8626400000000,86264
016380,KG스틸,코스피,564100000000,5641
0163Y0,KoAct 코스닥액티브,코스피,838900000000,8389
016450,한세예스24홀딩스,코스피,193200000000,1932
0164G0,RISE 차이나AI반도체TOP4Plus,코스피,13200000000,132
016580,환인제약,코스피,190500000000,1905
016590,신대양제지,코스피,512600000000,5126
016610,DB증권,코스피,593000000000,5930
016710,대성홀딩스,코스피,140500000000,1405
016740,두올,코스피,132900000000,1329
016800,퍼시스,코스피,447400000000,4474
016880,웅진,코스피,181400000000,1814
017040,광명전기,코스피,62800000000,628
017180,명문제약,코스피,64100000000,641
017370,우신시스템,코스피,108400000000,1084
017390,서울가스,코스피,337000000000,3370
017550,수산세보틱스,코스피,117100000000,1171
017670,SK텔레콤,코스피,16517400000000,165174
017800,현대엘리베이터,코스피,3436200000000,34362
017810,풀무원,코스피,451700000000,4517
017860,DS단석,코스피,342500000000,3425
017900,광전자,코스피,120500000000,1205
017940,E1,코스피,665400000000,6654
017960,한국카본,코스피,2395600000000,23956
018250,애경산업,코스피,378500000000,3785
018260,삼성에스디에스,코스피,12326300000000,123263
018470,조일알미늄,코스피,172200000000,1722
018500,동원금속,코스피,73500000000,735
018670,SK가스,코스피,2144900000000,21449
018880,한온시스템,코스피,4110200000000,41102
019170,신풍제약,코스피,572200000000,5722
019175,신풍제약우,코스피,36100000000,361
019180,티에이치엔,코스피,152600000000,1526
019490,엑시큐어하이트론,코스피,41300000000,413
019680,대교,코스피,136000000000,1360
019685,대교우B,코스피,19800000000,198
020000,한섬,코스피,538500000000,5385
020120,키다리스튜디오,코스피,126200000000,1262
020150,롯데에너지머티리얼즈,코스피,1934900000000,19349
020560,아시아나항공,코스피,1439900000000,14399
020760,일진디스플,코스피,46500000000,465
021050,서원,코스피,61500000000,615
021240,코웨이,코스피,5300500000000,53005
021820,세원정공,코스피,161800000000,1618
022100,포스코DX,코스피,4720700000000,47207
023000,삼원강재,코스피,93000000000,930
023150,MH에탄올,코스피,31500000000,315
023350,한국종합기술,코스피,49200000000,492
023450,동남합성,코스피,106900000000,1069
023530,롯데쇼핑,코스피,2973100000000,29731
023590,다우기술,코스피,2162600000000,21626
023800,인지컨트롤스,코스피,104300000000,1043
023810,인팩,코스피,78500000000,785
023960,에쓰씨엔지니어링,코스피,52700000000,527
024070,WISCOM,코스피,30000000000,300
024090,디씨엠,코스피,139700000000,1397
024110,기업은행,코스피,18340800000000,183408
024720,콜마홀딩스,코스피,309000000000,3090
024890,대원화성,코스피,31800000000,318
024900,디와이덕양,코스피,65900000000,659
025000,KPX케미칼,코스피,217400000000,2174
025530,SJM홀딩스,코스피,53200000000,532
025540,한국단자,코스피,714100000000,7141
025560,미래산업,코스피,60500000000,605
025620,차AI헬스케어,코스피,170200000000,1702
025750,한솔홈데코,코스피,47400000000,474
025820,이구산업,코스피,168500000000,1685
025860,남해화학,코스피,430200000000,4302
025890,한국주강,코스피,18100000000,181
026890,스틱인베스트먼트,코스피,413000000000,4130
026940,부국철강,코스피,39500000000,395
026960,동서,코스피,2527400000000,25274
027410,BGF,코스피,417300000000,4173
027740,마니커,코스피,53000000000,530
027970,한국제지,코스피,146400000000,1464
028050,삼성E&A,코스피,6183800000000,61838
028100,동아지질,코스피,221200000000,2212
028260,삼성물산,코스피,47593400000000,475934
02826K,삼성물산우B,코스피,258600000000,2586
028670,팬오션,코스피,2763700000000,27637
029460,케이씨,코스피,409500000000,4095
029530,신도리코,코스피,531500000000,5315
029780,삼성카드,코스피,6800900000000,68009
030000,제일기획,코스피,2381400000000,23814
030190,NICE평가정보,코스피,1002700000000,10027
030200,KT,코스피,14869300000000,148693
030210,다올투자증권,코스피,279300000000,2793
030610,교보증권,코스피,1414300000000,14143
030720,동원수산,코스피,27400000000,274
031210,서울보증보험,코스피,3889100000000,38891
031430,신세계인터내셔날,코스피,440700000000,4407
031440,신세계푸드,코스피,188000000000,1880
031820,아이티센씨티에스,코스피,92400000000,924
032350,롯데관광개발,코스피,1643800000000,16438
032560,황금에스티,코스피,101300000000,1013
032640,LG유플러스,코스피,6554900000000,65549
032830,삼성생명,코스피,42900000000000,429000
033240,자화전자,코스피,867000000000,8670
033250,체시스,코스피,31700000000,317
033270,유나이티드제약,코스피,327500000000,3275
033530,SJG세종,코스피,234000000000,2340
033780,KT&G,코스피,17579900000000,175799
033920,무학,코스피,256500000000,2565
034020,두산에너빌리티,코스피,68091600000000,680916
034120,SBS,코스피,307800000000,3078
034220,LG디스플레이,코스피,5745000000000,57450
034230,파라다이스,코스피,1590300000000,15903
034310,NICE,코스피,519700000000,5197
034590,인천도시가스,코스피,118100000000,1181
034730,SK,코스피,24070900000000,240709
03473K,SK우,코스피,136700000000,1367
034830,한국토지신탁,코스피,382500000000,3825
035000,HS애드,코스피,142100000000,1421
035150,백산,코스피,273400000000,2734
035250,강원랜드,코스피,3895900000000,38959
035420,NAVER,코스피,34272300000000,342723
035510,신세계 I&C,코스피,239900000000,2399
035720,카카오,코스피,22359700000000,223597
036420,콘텐트리중앙,코스피,132700000000,1327
036460,한국가스공사,코스피,3189400000000,31894
036530,SNT홀딩스,코스피,937500000000,9375
036570,엔씨소프트,코스피,4901300000000,49013
036580,팜스코,코스피,117900000000,1179
037270,YG PLUS,코스피,387700000000,3877
037560,LG헬로비전,코스피,174300000000,1743
037710,광주신세계,코스피,306700000000,3067
039130,하나투어,코스피,642100000000,6421
039490,키움증권,코스피,11712400000000,117124
039570,HDC랩스,코스피,221700000000,2217
041650,상신브레이크,코스피,55400000000,554
042660,한화오션,코스피,40477200000000,404772
042700,한미반도체,코스피,28355400000000,283554
044380,주연테크,코스피,23800000000,238
044450,KSS해운,코스피,245900000000,2459
044820,코스맥스비티아이,코스피,136300000000,1363
047040,대우건설,코스피,5054000000000,50540
047050,포스코인터내셔널,코스피,13053500000000,130535
047400,유니온머티리얼,코스피,66800000000,668
047810,한국항공우주,코스피,18705500000000,187055
049800,우진플라임,코스피,49900000000,499
051600,한전KPS,코스피,2664000000000,26640
051630,진양화학,코스피,50600000000,506
051900,LG생활건강,코스피,3710800000000,37108
051905,LG생활건강우,코스피,220900000000,2209
051910,LG화학,코스피,20471800000000,204718
